,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
288,Automatic,2nd Owner,Petrol,79905,572399,Chennai,2015 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,7
289,Automatic,1st Owner,Petrol,16877,535799,Chennai,2019 Renault Kwid 1.0 CLIMBER OPT AMT Automatic,3
290,Manual,1st Owner,Petrol,15202,745499,Chennai,2018 Hyundai Elite i20 ASTA 1.2 (O) Manual,4
291,Manual,2nd Owner,Petrol,18440,286899,Chennai,2016 Maruti Alto 800 LXI Manual,6
292,Manual,1st Owner,Petrol,54626,598299,Chennai,2016 Hyundai Elite i20 ASTA 1.2 Manual,6
293,Manual,1st Owner,Petrol,18666,305399,Chennai,2015 Hyundai Eon ERA PLUS Manual,7
294,Manual,1st Owner,Petrol,51612,544099,Chennai,2018 Tata Tiago XZ 1.2 REVOTRON Manual,4
295,Manual,1st Owner,Petrol,3927,476199,Chennai,2020 Maruti S PRESSO VXI Manual,2
296,Manual,2nd Owner,Petrol,17926,493499,Chennai,2018 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,4
297,Manual,1st Owner,Petrol,64270,974499,Chennai,2019 Hyundai VENUE 1.0 SX TURBO GDI DUAL TONE Manual,3
298,Automatic,1st Owner,Petrol,18502,533599,Chennai,2018 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,4
299,Manual,1st Owner,Petrol,22230,395299,Chennai,2018 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,4
300,Manual,1st Owner,Petrol,21215,725999,Chennai,2019 Hyundai GRAND I10 NIOS Asta Petrol Manual,3
301,Manual,2nd Owner,Petrol,57544,480599,Chennai,2015 Maruti Swift ZXI Manual,7
302,Manual,1st Owner,Petrol,39755,269199,Chennai,2016 Datsun Redi Go T (O) Manual,6
303,Manual,1st Owner,Petrol,26779,335799,Chennai,2016 Hyundai Eon MAGNA PLUS Manual,6
304,Manual,1st Owner,Diesel,48292,689299,Chennai,2018 Hyundai Elite i20 Magna Executive Diesel Manual,4
305,Manual,1st Owner,Petrol,42487,387499,Chennai,2018 Renault Kwid 1.0 RXT Opt Manual,4
306,Manual,2nd Owner,Petrol,39597,506199,Chennai,2015 Hyundai Elite i20 MAGNA 1.2 Manual,7
307,Manual,2nd Owner,Petrol,50245,522399,Chennai,2016 Maruti Swift ZXI Manual,6
308,Manual,1st Owner,Diesel,85996,674499,Chennai,2016 Ford Ecosport 1.5TITANIUM TDCI Manual,6
309,Manual,1st Owner,Petrol,48273,285899,Chennai,2014 Hyundai Eon MAGNA PLUS Manual,8
310,Manual,2nd Owner,Petrol,53917,304899,Chennai,2016 Hyundai Eon ERA PLUS Manual,6
311,Automatic,1st Owner,Petrol,19635,536299,Chennai,2019 Renault Kwid 1.0 CLIMBER OPT AMT Automatic,3
312,Manual,1st Owner,Petrol,22693,555399,Chennai,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,4
313,Manual,1st Owner,Petrol,95940,269099,Chennai,2016 Maruti Alto 800 LXI OPT Manual,6
314,Manual,1st Owner,Diesel,34649,1854599,Chennai,2019 Tata Hexa Varicor 400 XT Manual,3
315,Manual,1st Owner,Petrol,17714,655099,Chennai,2016 Maruti Baleno ALPHA 1.2 K12 Manual,6
316,Manual,1st Owner,Petrol,6494,673099,Chennai,2018 Maruti Dzire VXI Manual,4
317,Manual,2nd Owner,Diesel,81582,613499,Chennai,2016 Ford Ecosport 1.5TITANIUM TDCI Manual,6
318,Automatic,1st Owner,Petrol,9004,591899,Chennai,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
319,Automatic,1st Owner,Petrol,36654,1573699,Chennai,2018 Jeep Compass LIMITED O 1.4 AT Automatic,4
320,Manual,1st Owner,Petrol,57701,683899,Chennai,2018 Maruti Dzire ZXI Manual,4
321,Manual,1st Owner,Petrol,67121,487599,Chennai,2015 Maruti Swift VXI Manual,7
322,Manual,2nd Owner,Petrol,33105,651499,Chennai,2018 Hyundai Elite i20 ASTA 1.2 DUAL TONE Manual,4
323,Manual,1st Owner,Petrol,49887,530999,Chennai,2019 Maruti Celerio VXI Manual,3
324,Manual,1st Owner,Diesel,101947,588099,Chennai,2016 Hyundai Elite i20 ASTA 1.4 CRDI Manual,6
325,Manual,1st Owner,Petrol,23369,638899,Chennai,2017 Honda Jazz VX  1.2 Manual,5
326,Automatic,1st Owner,Petrol,2238,538499,Chennai,2021 Maruti S PRESSO VXI PLUS AGS Automatic,1
327,Manual,1st Owner,Petrol,28827,719099,Chennai,2019 Hyundai GRAND I10 NIOS Asta Petrol Manual,3
328,Manual,1st Owner,Petrol,66192,808099,Chennai,2017 Honda City V MT PETROL Manual,5
329,Manual,1st Owner,Petrol,10678,419799,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
330,Manual,1st Owner,Petrol,41523,650499,Chennai,2019 Hyundai Elite i20 1.2 MAGNA PLUS VTVT Manual,3
331,Manual,1st Owner,Petrol,39984,317599,Chennai,2016 Hyundai Eon ERA PLUS Manual,6
332,Automatic,1st Owner,Petrol,9926,570799,Chennai,2018 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,4
333,Manual,1st Owner,Petrol,27458,357899,Chennai,2016 Hyundai Eon MAGNA PLUS OPTIONAL Manual,6
334,Manual,1st Owner,Diesel,90866,551999,Chennai,2014 Hyundai Elite i20 ASTA 1.4 CRDI Manual,8
335,Manual,1st Owner,Petrol,22511,830399,Chennai,2018 Ford Ecosport 1.5 TITANIUM TI VCT Manual,4
336,Automatic,1st Owner,Petrol,14765,584999,Chennai,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
337,Manual,1st Owner,Petrol,35163,365999,Chennai,2018 Hyundai Eon ERA PLUS Manual,4
338,Manual,1st Owner,Diesel,21076,1165199,Chennai,2018 Mahindra MARAZZO M8 7 STR Manual,4
339,Manual,1st Owner,Petrol,42236,316399,Chennai,2016 Hyundai Eon ERA PLUS Manual,6
340,Manual,1st Owner,Petrol,17350,575099,Chennai,2019 Maruti IGNIS DELTA 1.2 K12 Manual,3
341,Manual,1st Owner,Petrol,40304,424599,Chennai,2015 Hyundai Grand i10 MAGNA 1.2 VTVT Manual,7
342,Manual,1st Owner,Petrol,60370,604099,Chennai,2017 Maruti Baleno ZETA 1.2 K12 Manual,5
343,Manual,2nd Owner,Petrol,30139,302299,Chennai,2015 Maruti Alto K10 VXI Manual,7
344,Manual,1st Owner,Petrol,55196,643899,Chennai,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
345,Manual,2nd Owner,Petrol,13644,648799,Chennai,2017 Maruti Baleno ZETA 1.2 K12 Manual,5
346,Automatic,2nd Owner,Petrol,24403,605099,Chennai,2017 Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT Automatic,5
347,Manual,1st Owner,Petrol,75640,841499,Chennai,2017 Hyundai Creta 1.6 SX PLUS PETROL Manual,5
348,Manual,1st Owner,Petrol,72327,593499,Chennai,2017 Honda Jazz 1.2 SV MT Manual,5
349,Manual,1st Owner,Diesel,70577,464199,Chennai,2015 Hyundai Xcent S 1.1 CRDI Manual,7
350,Manual,1st Owner,Diesel,61172,850499,Chennai,2018 Maruti Vitara Brezza ZDI Manual,4
351,Manual,2nd Owner,Petrol,39961,488499,Chennai,2015 Hyundai Grand i10 ASTA 1.2 VTVT Manual,7
352,Manual,1st Owner,Petrol,20048,324599,Chennai,2018 Maruti Alto 800 LXI Manual,4
353,Manual,1st Owner,Petrol,31624,352799,Chennai,2016 Hyundai Eon MAGNA PLUS Manual,6
354,Manual,1st Owner,Petrol,69381,310099,Chennai,2017 Hyundai Eon ERA PLUS Manual,5
355,Manual,1st Owner,Petrol,7734,490799,Chennai,2020 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,2
356,Manual,1st Owner,Petrol,23246,414299,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
357,Manual,2nd Owner,Petrol,84541,477699,Chennai,2014 Hyundai Elite i20 MAGNA 1.2 Manual,8
358,Manual,1st Owner,Petrol,7135,453199,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
359,Manual,1st Owner,Petrol,46572,229599,Chennai,2013 Maruti Alto 800 LXI Manual,9
360,Manual,2nd Owner,Petrol,12080,367499,Chennai,2018 Hyundai Eon ERA PLUS Manual,4
361,Manual,2nd Owner,Petrol,22539,313899,Chennai,2017 Hyundai Eon D LITE PLUS Manual,5
362,Manual,2nd Owner,Petrol,20582,511799,Chennai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
363,Manual,1st Owner,Petrol,17855,308799,Chennai,2016 Maruti Alto 800 LXI Manual,6
364,Manual,1st Owner,Petrol,17442,455699,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
365,Manual,1st Owner,Petrol,6122,944699,Chennai,2021 Hyundai VENUE S Plus MT 1.2 Kappa Manual,1
366,Manual,2nd Owner,Petrol,32805,498799,Chennai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
367,Manual,1st Owner,Diesel,54549,848099,Chennai,2017 Maruti Vitara Brezza ZDI PLUS DUAL TONE Manual,5
368,Automatic,1st Owner,Petrol,14894,404399,Chennai,2016 Maruti Alto K10 VXI AMT Automatic,6
369,Manual,2nd Owner,Petrol,51886,295099,Chennai,2015 Maruti Alto K10 VXI Manual,7
370,Manual,1st Owner,Petrol,14541,614999,Chennai,2017 Maruti Dzire VXI Manual,5
371,Manual,1st Owner,Petrol,48553,562199,Chennai,2018 Maruti Swift LXI Manual,4
372,Manual,2nd Owner,Diesel,45003,818099,Chennai,2018 Maruti Vitara Brezza ZDI Manual,4
373,Manual,1st Owner,Petrol,59949,562399,Chennai,2017 Maruti Swift VXI Manual,5
374,Manual,1st Owner,Petrol,63684,638699,Chennai,2016 Hyundai Elite i20 ASTA 1.2 (O) Manual,6
375,Manual,1st Owner,Petrol,13138,464999,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
376,Manual,1st Owner,Petrol,43474,606299,Chennai,2017 Honda Jazz 1.2 V MT Manual,5
377,Manual,1st Owner,Diesel,76944,910599,Chennai,2018 Maruti Vitara Brezza ZDI PLUS Manual,4
378,Manual,1st Owner,Petrol,58146,308999,Chennai,2015 Maruti Alto K10 LXI Manual,7
379,Manual,3rd Owner,Petrol,53536,677799,Chennai,2017 Maruti Ciaz ALPHA 1.4 VVT Manual,5
380,Manual,1st Owner,Petrol,30221,617399,Chennai,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
381,Manual,1st Owner,Petrol,34411,401799,Chennai,2018 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,4
382,Manual,1st Owner,Petrol,15288,499499,Chennai,2017 Maruti Wagon R 1.0 VXI Manual,5
383,Manual,1st Owner,Petrol,45416,310999,Chennai,2016 Hyundai Eon ERA PLUS Manual,6
384,Manual,1st Owner,Petrol,26707,526199,Chennai,2016 Hyundai Grand i10 ASTA 1.2 (O) VTVT Manual,6
385,Manual,1st Owner,Petrol,18899,441399,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
386,Manual,1st Owner,Petrol,5141,495799,Chennai,2021 Maruti S PRESSO VXI PLUS Manual,1
387,Manual,1st Owner,Petrol,43472,323999,Chennai,2015 Hyundai Eon SPORTZ Manual,7
388,Manual,1st Owner,Petrol,83440,444299,Chennai,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
389,Automatic,2nd Owner,Petrol,18890,428799,Chennai,2016 Maruti Wagon R 1.0 VXI AMT Automatic,6
390,Automatic,1st Owner,Diesel,93752,628399,Chennai,2017 Maruti Dzire VDI AMT Automatic,5
391,Manual,1st Owner,Petrol,81508,758399,Chennai,2017 Honda City V MT PETROL Manual,5
392,Manual,1st Owner,Petrol,35436,519499,Chennai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
393,Manual,1st Owner,Petrol,24362,402599,Chennai,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
394,Manual,2nd Owner,Petrol,69157,535099,Chennai,2014 Hyundai Elite i20 ASTA 1.2 Manual,8
395,Manual,1st Owner,Petrol,16717,370099,Chennai,2018 Maruti Alto 800 VXI Manual,4
