,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
108,Manual,1st Owner,Petrol,35165,653299,Mumbai,2017 Hyundai Elite i20 ASTA 1.2 Manual,5
109,Automatic,1st Owner,Petrol,10045,1680899,Mumbai,2018 Jeep Compass LIMITED 1.4 AT Automatic,4
110,Manual,2nd Owner,Petrol,43088,752499,Mumbai,2017 Hyundai Verna FLUIDIC 1.6 SX VTVT Manual,5
111,Manual,1st Owner,Petrol,60227,851999,Mumbai,2015 Hyundai Creta 1.6 SX PLUS PETROL Manual,7
112,Manual,1st Owner,Diesel,28090,1594799,Mumbai,2018 Jeep Compass 2.0 LIMITED Manual,4
113,Manual,1st Owner,Diesel,44471,838699,Mumbai,2019 Maruti Vitara Brezza VDI Manual,3
114,Manual,1st Owner,Diesel,78451,1449599,Mumbai,2017 Jeep Compass LIMITED (O) 2.0 4*4 Manual,5
115,Manual,1st Owner,Petrol,42012,586699,Mumbai,2018 Hyundai Elite i20 Magna Executive 1.2 Manual,4
116,Manual,1st Owner,Petrol,25701,918699,Mumbai,2017 Honda City VX MT PETROL Manual,5
117,Manual,1st Owner,Petrol,24947,547999,Mumbai,2017 Hyundai Elite i20 Magna Executive 1.2 Manual,5
118,Manual,1st Owner,Petrol,13333,403599,Mumbai,2019 Maruti Alto VXI Manual,3
119,Manual,1st Owner,Diesel,52627,1229699,Mumbai,2017 Jeep Compass 2.0 SPORT Manual,5
120,Automatic,1st Owner,Petrol,30026,1669699,Mumbai,2019 Honda Civic ZX CVT PETROL Automatic,3
121,Automatic,2nd Owner,Petrol,7380,840799,Mumbai,2019 Ford Ecosport TREND + 1.5 TI VCT AT Automatic,3
122,Manual,1st Owner,Petrol,14577,407899,Mumbai,2019 Maruti Alto VXI Manual,3
123,Manual,1st Owner,Diesel,20768,1141599,Mumbai,2019 Maruti S Cross ZETA SHVS Manual,3
124,Manual,1st Owner,Petrol,47830,671199,Mumbai,2017 Hyundai Elite i20 ASTA 1.2 Manual,5
125,Manual,1st Owner,Petrol,59839,440999,Mumbai,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
126,Automatic,2nd Owner,Petrol,30583,1757999,Mumbai,2019 Jeep Compass 1.4 LIMITED PLUS AT Automatic,3
127,Manual,1st Owner,Petrol,12709,424199,Mumbai,2018 Maruti Alto K10 VXI Manual,4
128,Manual,1st Owner,Petrol,8384,763799,Mumbai,2020 Maruti Dzire VXI Manual,2
129,Automatic,1st Owner,Petrol,28682,1990499,Mumbai,2019 Jeep Compass 1.4 LIMITED PLUS AT Automatic,3
130,Manual,1st Owner,Diesel,74509,723699,Mumbai,2016 Maruti Ciaz ZDI SHVS Manual,6
131,Manual,2nd Owner,Petrol,21363,686699,Mumbai,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
132,Manual,1st Owner,Petrol,43734,490199,Mumbai,2018 Hyundai NEW SANTRO ASTA 1.1 MT Manual,4
133,Automatic,1st Owner,Petrol,60463,1033699,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
134,Manual,1st Owner,Petrol,20050,311599,Mumbai,2017 Maruti Alto 800 LXI Manual,5
135,Manual,1st Owner,Petrol,5952,493599,Mumbai,2021 Maruti S PRESSO VXI PLUS Manual,1
136,Manual,1st Owner,Petrol,13332,476899,Mumbai,2020 Maruti S PRESSO VXI Manual,2
137,Manual,1st Owner,Petrol,61977,504499,Mumbai,2014 Hyundai Xcent SX 1.2 OPT Manual,8
138,Automatic,1st Owner,Petrol,31248,714299,Mumbai,2019 Maruti Dzire VXI AMT Automatic,3
139,Manual,1st Owner,Petrol,41211,526299,Mumbai,2017 Hyundai Elite i20 Magna Executive 1.2 Manual,5
140,Manual,1st Owner,Petrol,8142,750699,Mumbai,2017 Maruti Ciaz ZETA 1.4 VVT Manual,5
141,Manual,1st Owner,Petrol,25038,445899,Mumbai,2017 Maruti Wagon R 1.0 VXI Manual,5
142,Manual,1st Owner,Petrol,44408,707299,Mumbai,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
143,Manual,1st Owner,Petrol,16868,532999,Mumbai,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,4
144,Manual,1st Owner,Petrol,19840,814099,Mumbai,2019 Ford Ecosport 1.5 TREND TI VCT Manual,3
145,Manual,1st Owner,Petrol,12212,761499,Mumbai,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
146,Manual,1st Owner,Petrol,69516,586299,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
147,Manual,1st Owner,Petrol,51684,558499,Mumbai,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
148,Manual,1st Owner,Petrol,48104,573099,Mumbai,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
149,Manual,1st Owner,Petrol,15053,686799,Mumbai,2018 Maruti Dzire VXI Manual,4
150,Manual,1st Owner,Petrol,291,506799,Mumbai,2021 Datsun Redi Go T (O) Manual,1
151,Manual,1st Owner,Diesel,353688,732599,Mumbai,2012 Toyota Innova 2.5 GX 8 STR BS IV Manual,10
152,Manual,2nd Owner,Petrol,17514,675499,Mumbai,2018 Maruti Baleno ALPHA 1.2 K12 Manual,4
153,Manual,1st Owner,Diesel,53131,722999,Mumbai,2016 Maruti Vitara Brezza VDI Manual,6
154,Manual,1st Owner,Petrol,19132,704199,Mumbai,2018 Maruti Dzire VXI Manual,4
155,Manual,1st Owner,Petrol,9076,636599,Mumbai,2019 Honda Amaze 1.2 SMT I VTEC Manual,3
156,Manual,1st Owner,Diesel,110666,841899,Mumbai,2015 Hyundai Creta 1.6 SX CRDI Manual,7
157,Manual,1st Owner,Diesel,43284,705599,Mumbai,2017 Ford Ecosport 1.5TITANIUM TDCI Manual,5
158,Manual,1st Owner,Petrol,39028,664499,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
159,Manual,1st Owner,Petrol,29328,663399,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
160,Manual,1st Owner,Petrol,12022,611599,Mumbai,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
161,Manual,1st Owner,Petrol,27546,671599,Mumbai,2019 Maruti Dzire VXI Manual,3
162,Manual,1st Owner,Petrol,21197,633999,Mumbai,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
163,Manual,1st Owner,Diesel,43681,729299,Mumbai,2017 Ford Ecosport 1.5TITANIUM TDCI Manual,5
164,Automatic,1st Owner,Petrol,8355,535799,Mumbai,2020 Maruti S PRESSO VXI PLUS AGS Automatic,2
165,Manual,1st Owner,Diesel,71869,609599,Mumbai,2015 Hyundai i20 Active 1.4 SX Manual,7
166,Automatic,1st Owner,Petrol,44394,749999,Mumbai,2019 Toyota Glanza G CVT Automatic,3
167,Automatic,2nd Owner,Diesel,24978,806699,Mumbai,2019 Honda Amaze VX AT I DTEC Automatic,3
168,Manual,2nd Owner,Petrol,52858,663099,Mumbai,2018 Maruti Dzire VXI Manual,4
169,Manual,1st Owner,Diesel,67490,695799,Mumbai,2016 Maruti Vitara Brezza ZDI Manual,6
170,Manual,2nd Owner,Diesel,30362,773799,Mumbai,2018 Maruti Dzire ZDI Plus Manual,4
171,Manual,1st Owner,Diesel,50971,852699,Mumbai,2018 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,4
172,Automatic,1st Owner,Petrol,32505,910399,Mumbai,2017 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic,5
173,Manual,1st Owner,Petrol,23954,594299,Mumbai,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
174,Automatic,1st Owner,Petrol,471,844999,Mumbai,2017 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,5
175,Automatic,2nd Owner,Petrol,34647,752799,Mumbai,2017 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,5
176,Manual,1st Owner,Petrol,15414,890899,Mumbai,2018 Honda WR-V 1.2 i-VTEC VX MT Manual,4
177,Manual,1st Owner,Diesel,47726,823099,Mumbai,2017 Mahindra TUV300 T8 Manual,5
178,Manual,1st Owner,Diesel,69796,847599,Mumbai,2018 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,4
179,Manual,1st Owner,Petrol,46880,656099,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
180,Manual,2nd Owner,Petrol,33893,689599,Mumbai,2018 Maruti Baleno ALPHA 1.2 K12 Manual,4
181,Manual,1st Owner,Petrol,41034,693299,Mumbai,2018 Maruti Dzire VXI Manual,4
182,Manual,2nd Owner,Petrol,37322,624799,Mumbai,2017 Maruti Baleno RS 1.0 PETROL Manual,5
183,Manual,1st Owner,Diesel,143492,581299,Mumbai,2015 Hyundai i20 Active 1.4 SX Manual,7
184,Automatic,1st Owner,Diesel,53333,730399,Mumbai,2018 Maruti Dzire VDI AMT Automatic,4
185,Manual,1st Owner,Petrol,21057,511599,Mumbai,2017 Maruti IGNIS DELTA 1.2 K12 Manual,5
186,Manual,1st Owner,Petrol,21416,729399,Mumbai,2017 Hyundai i20 Active 1.2 SX Manual,5
187,Automatic,1st Owner,Petrol,15016,517999,Mumbai,2017 Maruti IGNIS DELTA 1.2 K12 AMT Automatic,5
188,Automatic,2nd Owner,Petrol,31920,500999,Mumbai,2017 Maruti IGNIS ZETA 1.2 K12 AMT Automatic,5
189,Automatic,1st Owner,Petrol,14310,1079199,Mumbai,2020 Maruti Vitara Brezza ZXI+ AT SHVS Automatic,2
190,Manual,1st Owner,Diesel,49110,1746999,Mumbai,2019 MG HECTOR SHARP 2.0 DIESEL Manual,3
191,Manual,1st Owner,Petrol,40489,662499,Mumbai,2018 Maruti Dzire VXI Manual,4
192,Automatic,1st Owner,Petrol,32985,827699,Mumbai,2019 Toyota Glanza V CVT Automatic,3
193,Manual,1st Owner,Diesel,29347,1736799,Mumbai,2019 MG HECTOR SHARP 2.0 DIESEL Manual,3
194,Manual,1st Owner,Diesel,71616,758599,Mumbai,2017 Maruti S Cross ALPHA 1.3 Manual,5
195,Manual,1st Owner,Diesel,66878,889299,Mumbai,2018 Honda WR-V 1.5 i-DTEC VX MT Manual,4
196,Manual,1st Owner,Diesel,73681,1775599,Mumbai,2019 MG HECTOR SHARP 2.0 DIESEL Manual,3
197,Manual,1st Owner,Diesel,47301,905299,Mumbai,2018 Maruti S Cross ZETA 1.3 SHVS Manual,4
198,Automatic,2nd Owner,Petrol,53135,759099,Mumbai,2017 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,5
199,Manual,1st Owner,Diesel,86627,739299,Mumbai,2017 Maruti S Cross SIGMA 1.3 Manual,5
200,Manual,1st Owner,Diesel,107368,672199,Mumbai,2017 Maruti Dzire VDI Manual,5
201,Automatic,1st Owner,Petrol,29032,540999,Mumbai,2017 Maruti IGNIS DELTA 1.2 K12 AMT Automatic,5
202,Manual,1st Owner,Diesel,38726,1679699,Mumbai,2019 MG HECTOR SHARP 2.0 DIESEL Manual,3
203,Manual,1st Owner,Diesel,51649,752499,Mumbai,2018 Maruti Dzire ZDI Plus Manual,4
204,Automatic,1st Owner,Petrol,40807,803899,Mumbai,2018 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic,4
205,Manual,1st Owner,Diesel,91825,1119999,Mumbai,2018 Tata Hexa Varicor 400 XT Manual,4
206,Automatic,1st Owner,Diesel,19670,1942999,Mumbai,2015 Mercedes Benz CLA Class CLA 200 CDI SPORT Automatic,7
207,Automatic,1st Owner,Petrol,27724,1130999,Mumbai,2019 Maruti Ertiga ZXI SMART HYBRID AT Automatic,3
208,Automatic,1st Owner,Diesel,77100,859499,Mumbai,2012 BMW 3 Series 320D Automatic,10
209,Manual,2nd Owner,Petrol,9249,446599,Mumbai,2014 Hyundai i20 ASTA 1.2 Manual,8
210,Automatic,1st Owner,Petrol,25101,574499,Mumbai,2014 Volkswagen Polo GT TSI 1.2 PETROL AT Automatic,8
211,Manual,1st Owner,Petrol,56987,426499,Mumbai,2014 Volkswagen Polo HIGHLINE1.2L PETROL Manual,8
212,Automatic,1st Owner,Petrol,91007,925099,Mumbai,2016 Toyota Corolla Altis VL AT Automatic,6
213,Manual,1st Owner,Petrol,11184,297099,Mumbai,2015 Maruti Alto 800 LXI Manual,7
214,Manual,2nd Owner,Petrol,23969,474299,Mumbai,2015 Maruti Swift Dzire VXI 1.2 BS IV Manual,7
215,Manual,1st Owner,Petrol,14787,549999,Mumbai,2019 Maruti New  Wagon-R 1.0 VXI (O) Manual,3
216,Automatic,1st Owner,Petrol,87935,530299,Mumbai,2016 Honda Jazz 1.2 V AT Automatic,6
217,Manual,2nd Owner,Petrol,56248,325599,Mumbai,2011 Hyundai i20 SPORTZ 1.2 O Manual,11
218,Manual,1st Owner,Petrol,2437,695699,Mumbai,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT Manual,3
219,Automatic,2nd Owner,Petrol,34148,594099,Mumbai,2018 Maruti Swift VXI AMT Automatic,4
220,Manual,1st Owner,Diesel,36317,1732299,Mumbai,2020 Mahindra XUV500 W9 Manual,2
221,Automatic,1st Owner,Petrol,60049,916899,Mumbai,2015 Toyota Corolla Altis VL AT Automatic,7
222,Manual,1st Owner,Diesel,12382,907399,Mumbai,2019 Hyundai VENUE 1.4 CRDI S MT Manual,3
223,Manual,1st Owner,Petrol,5305,610099,Mumbai,2017 Hyundai Elite i20 SPORTZ 1.2 Manual,5
224,Manual,1st Owner,Petrol,19168,501799,Mumbai,2016 Volkswagen Ameo HIGHLINE 1.2 Manual,6
225,Automatic,1st Owner,Petrol,10258,443899,Mumbai,2016 Maruti Wagon R 1.0 VXI AMT Automatic,6
226,Automatic,1st Owner,Petrol,17240,406399,Mumbai,2015 Maruti Celerio VXI AMT Automatic,7
227,Automatic,1st Owner,Diesel,38423,1780399,Mumbai,2020 Hyundai Creta SX (O) DIESEL AT Automatic,2
228,Automatic,1st Owner,Petrol,41797,727399,Mumbai,2017 Volkswagen Polo GT TSI 1.2 PETROL AT Automatic,5
229,Manual,1st Owner,Petrol,42521,454599,Mumbai,2018 Maruti Celerio ZXI Manual,4
230,Automatic,1st Owner,Petrol,75652,416399,Mumbai,2014 Honda Brio 1.2 VX AT I VTEC Automatic,8
231,Manual,1st Owner,Petrol,49406,654299,Mumbai,2018 Maruti Swift ZXI+ Manual,4
232,Manual,1st Owner,Diesel,54393,464499,Mumbai,2012 Maruti Swift Dzire VDI BS IV Manual,10
233,Manual,1st Owner,Petrol,69714,505299,Mumbai,2014 Honda City S MT PETROL Manual,8
234,Automatic,3rd Owner,Diesel,81829,1348299,Mumbai,2013 Toyota Fortuner 3.0 AT 4X2 Automatic,9
235,Manual,1st Owner,Petrol,6620,606399,Mumbai,2017 Maruti Swift VXI OPT Manual,5
236,Automatic,1st Owner,Diesel,19876,1824699,Mumbai,2019 KIA SELTOS 1.5 GTX+ AT Automatic,3
237,Manual,1st Owner,Petrol,66781,425199,Mumbai,2014 Maruti Swift Dzire VXI 1.2 BS IV Manual,8
238,Manual,1st Owner,Petrol,7742,740899,Mumbai,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT Manual,3
239,Automatic,1st Owner,Petrol,9353,1338299,Mumbai,2020 Honda City VX CVT PETROL Automatic,2
240,Manual,2nd Owner,Petrol,26173,649599,Mumbai,2018 Honda Amaze 1.2 V MT I-VTEC Manual,4
241,Manual,1st Owner,Petrol,20903,973699,Mumbai,2019 Hyundai VENUE 1.0L Turbo GDI SX MT Manual,3
242,Manual,1st Owner,Petrol,58440,531499,Mumbai,2014 Honda City SV MT PETROL Manual,8
243,Manual,1st Owner,Petrol,18432,881399,Mumbai,2018 Honda City V MT PETROL Manual,4
244,Manual,1st Owner,Petrol,35361,353299,Mumbai,2014 Maruti Wagon R 1.0 VXI Manual,8
245,Manual,1st Owner,Petrol,27745,437499,Mumbai,2014 Hyundai Xcent S 1.2 OPT Manual,8
246,Manual,1st Owner,Petrol,19843,383299,Mumbai,2014 Maruti Wagon R 1.0 VXI Manual,8
247,Manual,1st Owner,Petrol,33200,548699,Mumbai,2016 Hyundai Elite i20 MAGNA 1.2 Manual,6
248,Manual,1st Owner,Diesel,84428,390999,Mumbai,2012 Maruti Swift VDI Manual,10
249,Manual,1st Owner,Petrol,19504,548699,Mumbai,2016 Hyundai Elite i20 MAGNA 1.2 Manual,6
250,Manual,1st Owner,Petrol,55941,418499,Mumbai,2015 Maruti Swift VXI Manual,7
251,Manual,1st Owner,Petrol,29828,725599,Mumbai,2018 Honda WR-V 1.2 i-VTEC VX MT Manual,4
252,Manual,1st Owner,Diesel,67225,616099,Mumbai,2014 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual,8
253,Manual,1st Owner,Petrol,99247,499799,Mumbai,2014 Hyundai Elite i20 ASTA 1.2 Manual,8
254,Automatic,2nd Owner,Petrol,16957,1025299,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
255,Manual,1st Owner,Diesel,108347,491899,Mumbai,2014 Maruti Swift Dzire VDI BS IV Manual,8
256,Manual,1st Owner,Petrol,2735,1062799,Mumbai,2020 Maruti Vitara Brezza ZXI + Manual,2
257,Manual,1st Owner,Diesel,22495,734599,Mumbai,2016 Maruti Vitara Brezza VDI OPT Manual,6
258,Manual,1st Owner,Petrol,10179,917199,Mumbai,2019 Maruti Ciaz ZETA 1.5 SHVS VVT MT Manual,3
259,Manual,2nd Owner,Petrol,58181,519599,Mumbai,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
260,Automatic,1st Owner,Petrol,7997,1181099,Mumbai,2020 Maruti XL6 ZETA AT SHVS Automatic,2
261,Manual,2nd Owner,Petrol,68040,480599,Mumbai,2016 Hyundai Elite i20 MAGNA 1.2 Manual,6
262,Manual,1st Owner,Diesel,79111,988499,Mumbai,2016 Hyundai Creta 1.6 SX PLUS DIESEL Manual,6
263,Manual,1st Owner,Petrol,10596,350599,Mumbai,2018 Maruti Alto 800 LXI Manual,4
264,Manual,1st Owner,Petrol,13470,311399,Mumbai,2017 Datsun Redi Go T (O) Manual,5
265,Automatic,2nd Owner,Petrol,24359,1073399,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
266,Manual,1st Owner,Petrol,44218,570799,Mumbai,2015 Ford Ecosport 1.0 ECOBOOST TITANIUM Manual,7
267,Manual,1st Owner,Diesel,161934,443099,Mumbai,2013 Maruti Swift Dzire VDI Manual,9
268,Automatic,2nd Owner,Petrol,55625,941599,Mumbai,2017 Honda City ZX CVT Automatic,5
269,Manual,1st Owner,Petrol,28722,561099,Mumbai,2015 Ford Ecosport 1.0 ECOBOOST TITANIUM Manual,7
270,Automatic,1st Owner,Petrol,40429,1131799,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
271,Automatic,1st Owner,Petrol,15284,356099,Mumbai,2018 Datsun Redi Go 1.0 S AT Automatic,4
272,Manual,2nd Owner,Petrol,32994,574299,Mumbai,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
273,Manual,2nd Owner,Diesel,170530,736099,Mumbai,2012 Toyota Innova 2.5 GX 8 STR BS IV Manual,10
274,Manual,1st Owner,Petrol,291,773299,Mumbai,2020 Toyota Glanza G MT PETROL Manual,2
275,Manual,1st Owner,Petrol + CNG,23909,411999,Mumbai,2019 Maruti Alto LXI CNG Manual,3
276,Manual,1st Owner,Diesel,39224,722999,Mumbai,2016 Maruti Vitara Brezza VDI Manual,6
277,Manual,1st Owner,Petrol,40063,483399,Mumbai,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
278,Manual,1st Owner,Diesel,85518,604699,Mumbai,2016 Maruti Baleno ALPHA DDIS 190 Manual,6
279,Manual,2nd Owner,Diesel,66434,532299,Mumbai,2015 Ford Ecosport 1.5 TREND TDCI Manual,7
280,Manual,1st Owner,Diesel,128958,921999,Mumbai,2015 Toyota Innova 2.5 GX 8 STR BS IV Manual,7
281,Automatic,1st Owner,Diesel,43919,886199,Mumbai,2018 Maruti Vitara Brezza ZDI AMT Automatic,4
282,Manual,1st Owner,Petrol,22695,727999,Mumbai,2019 Maruti Baleno ALPHA 1.2 K12 Manual,3
283,Manual,1st Owner,Petrol,59022,575799,Mumbai,2016 Hyundai Elite i20 SPORTZ 1.2 Manual,6
284,Manual,1st Owner,Petrol,8849,544699,Mumbai,2018 Hyundai Grand i10 SPORTZ O 1.2 Manual,4
285,Manual,2nd Owner,Diesel,83763,498299,Mumbai,2013 Ford Ecosport 1.5TITANIUM TDCI Manual,9
286,Manual,1st Owner,Petrol,46926,553499,Mumbai,2015 Maruti Baleno ALPHA 1.2 K12 Manual,7
287,Manual,1st Owner,Diesel,68616,806399,Mumbai,2017 Maruti Vitara Brezza ZDI PLUS Manual,5
288,Manual,1st Owner,Petrol,69748,556999,Mumbai,2016 Hyundai i20 Active 1.2 S Manual,6
289,Automatic,1st Owner,Petrol,48102,802099,Mumbai,2018 Ford Ecosport TREND + 1.5 TI VCT AT Automatic,4
290,Manual,1st Owner,Diesel,43004,761599,Mumbai,2017 Maruti Vitara Brezza VDI Manual,5
291,Manual,1st Owner,Diesel,161435,664299,Mumbai,2017 Maruti Dzire VDI Manual,5
292,Manual,2nd Owner,Diesel,50303,787299,Mumbai,2018 Honda WR-V 1.5 i-DTEC VX MT Manual,4
293,Automatic,1st Owner,Petrol,47815,369499,Mumbai,2013 Hyundai i10 SPORTZ 1.2 AT KAPPA2 Automatic,9
294,Automatic,2nd Owner,Petrol,18762,1050799,Mumbai,2019 Maruti Ertiga ZXI SMART HYBRID AT Automatic,3
295,Manual,1st Owner,Petrol,55578,693699,Mumbai,2014 Toyota Corolla Altis G Manual,8
296,Manual,1st Owner,Petrol,5914,1617199,Mumbai,2019 KIA SELTOS GTX+ 1.4 MT Manual,3
297,Manual,1st Owner,Petrol,73896,591399,Mumbai,2017 Toyota Etios V Manual,5
298,Automatic,2nd Owner,Diesel,94207,1425299,Mumbai,2013 BMW 5 Series 520D 2.0 Automatic,9
299,Automatic,1st Owner,Petrol,7765,469299,Mumbai,2019 Renault Kwid RXT 1.0 EASY-R AT OPTION Automatic,3
300,Automatic,1st Owner,Petrol,76689,619099,Mumbai,2016 Volkswagen Vento HIGHLINE 1.2 TSI AT Automatic,6
301,Manual,1st Owner,Diesel,25906,1225499,Mumbai,2019 Mahindra Scorpio S5 2WD Manual,3
302,Manual,1st Owner,Petrol,40509,256499,Mumbai,2013 Maruti Alto 800 LXI Manual,9
303,Automatic,1st Owner,Petrol,41795,678599,Mumbai,2016 Volkswagen Polo GT TSI 1.2 PETROL AT Automatic,6
304,Manual,1st Owner,Diesel,42221,1906199,Mumbai,2018 Toyota Innova Crysta 2.4 ZX 7 STR Manual,4
305,Manual,1st Owner,Diesel,47429,1036499,Mumbai,2015 Mahindra XUV500 W10 Manual,7
306,Manual,1st Owner,Diesel,38559,1814599,Mumbai,2018 Toyota Innova Crysta 2.4 VX 7 STR Manual,4
307,Manual,1st Owner,Petrol,45886,253199,Mumbai,2013 Maruti Alto 800 LXI Manual,9
308,Manual,1st Owner,Petrol,17662,973899,Mumbai,2020 Renault Duster RXZ Manual,2
309,Automatic,2nd Owner,Petrol,40279,672499,Mumbai,2017 Volkswagen Polo GT TSI 1.2 PETROL AT Automatic,5
310,Manual,1st Owner,Petrol,36763,452099,Mumbai,2017 Maruti Celerio ZXI Manual,5
311,Manual,1st Owner,Diesel,58181,846699,Mumbai,2016 Maruti Ertiga ZDI SHVS Manual,6
312,Automatic,1st Owner,Petrol,6341,817899,Mumbai,2019 Honda Amaze 1.2 V CVT I VTEC Automatic,3
313,Manual,1st Owner,Petrol,19863,768199,Mumbai,2017 Tata NEXON XZ+ 1.2 Manual,5
314,Automatic,1st Owner,Petrol,4245,1247299,Mumbai,2021 Skoda Rapid 1.0 AMBITION TSI AT Automatic,1
315,Manual,2nd Owner,Petrol,28725,431499,Mumbai,2015 Maruti Swift VXI Manual,7
316,Automatic,1st Owner,Petrol,13868,1699699,Mumbai,2020 KIA SELTOS GTX 1.4 GDI AT PETROL Automatic,2
317,Manual,1st Owner,Petrol,40877,447599,Mumbai,2014 Maruti Swift Dzire VXI 1.2 BS IV Manual,8
318,Automatic,1st Owner,Petrol,5862,440899,Mumbai,2018 Renault Kwid RXT 1.0 EASY-R AT OPTION Automatic,4
319,Manual,2nd Owner,Diesel,67194,779999,Mumbai,2016 Maruti Ertiga ZDI SHVS Manual,6
320,Automatic,1st Owner,Petrol,25271,467999,Mumbai,2019 Renault Kwid CLIMBER 1.0 AT Automatic,3
321,Manual,1st Owner,Petrol,18389,487699,Mumbai,2018 Maruti Celerio VXI (O) Manual,4
322,Manual,1st Owner,Diesel,26967,733099,Mumbai,2018 Maruti Swift ZDI + Manual,4
323,Automatic,1st Owner,Petrol,13164,826899,Mumbai,2019 Honda Amaze 1.2 VX CVT I VTEC Automatic,3
324,Automatic,1st Owner,Petrol,42429,401399,Mumbai,2015 Maruti Celerio VXI AMT Automatic,7
325,Manual,1st Owner,Petrol,74701,404699,Mumbai,2013 Maruti Swift VXI Manual,9
326,Automatic,1st Owner,Petrol,103411,1060699,Mumbai,2014 Honda CRV 2.4 AT 4WD AVN Automatic,8
327,Automatic,1st Owner,Petrol,16358,893799,Mumbai,2019 Hyundai Elite i20 1.2  ASTA (O) CVT Automatic,3
328,Automatic,1st Owner,Petrol,10411,1168999,Mumbai,2018 Honda City ZX CVT Automatic,4
329,Manual,1st Owner,Petrol,26983,447199,Mumbai,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
330,Manual,1st Owner,Diesel,50487,441299,Mumbai,2012 Maruti Swift Dzire VDI BS IV Manual,10
331,Manual,2nd Owner,Petrol,56830,388599,Mumbai,2014 Maruti Swift VXI Manual,8
332,Manual,2nd Owner,Petrol,17478,449899,Mumbai,2017 Ford Figo Aspire 1.2 TITANIUM PETROL Manual,5
333,Manual,2nd Owner,Petrol,58873,422299,Mumbai,2014 Maruti Swift VXI Manual,8
334,Manual,1st Owner,Petrol,29411,392999,Mumbai,2013 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,9
335,Manual,1st Owner,Petrol,34853,784399,Mumbai,2019 Hyundai Elite i20 ASTA 1.2 (O) Manual,3
336,Manual,1st Owner,Petrol,44433,354199,Mumbai,2015 Maruti Wagon R 1.0 LXI Manual,7
337,Automatic,1st Owner,Petrol,6006,845999,Mumbai,2019 Honda Jazz 1.2 VX AT Automatic,3
338,Automatic,1st Owner,Petrol,25349,853199,Mumbai,2019 Hyundai Elite i20 1.2  ASTA (O) CVT Automatic,3
339,Manual,1st Owner,Petrol,18221,1011099,Mumbai,2020 Hyundai VENUE SX 1.0 GDI IMT Manual,2
340,Manual,3rd Owner,Petrol,23846,433499,Mumbai,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
341,Automatic,1st Owner,Petrol,2710,819799,Mumbai,2019 Toyota Glanza V CVT Automatic,3
342,Manual,1st Owner,Petrol,26735,425299,Mumbai,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
343,Manual,1st Owner,Petrol,32766,467699,Mumbai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
344,Manual,2nd Owner,Petrol,14930,743299,Mumbai,2018 Honda WR-V 1.2 i-VTEC VX MT Manual,4
345,Manual,1st Owner,Petrol,19798,909599,Mumbai,2020 Maruti Vitara Brezza ZXI + Manual,2
346,Manual,1st Owner,Petrol,13226,939499,Mumbai,2020 Maruti Vitara Brezza ZXI + Manual,2
347,Manual,1st Owner,Petrol,53879,527099,Mumbai,2016 Honda Jazz 1.2 S MT Manual,6
