,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
310,Manual,2nd Owner,Petrol,23457,599799,Bengaluru,2016 Hyundai Elite i20 SPORTZ 1.2 Manual,6
311,Manual,1st Owner,Diesel,52728,1255399,Bengaluru,2017 Mahindra XUV500 W6 4X2 Manual,5
312,Automatic,1st Owner,Petrol,48494,510999,Bengaluru,2013 Honda Brio 1.2 V AT Automatic,9
313,Automatic,1st Owner,Petrol,25143,296299,Bengaluru,2016 Tata Nano TWIST XTA Automatic,6
314,Manual,3rd Owner,Petrol,26341,516799,Bengaluru,2017 Tata Tiago XZ 1.2 REVOTRON Manual,5
315,Manual,1st Owner,Petrol,6851,576799,Bengaluru,2018 Hyundai NEW SANTRO ASTA 1.1 MT Manual,4
316,Manual,1st Owner,Petrol,19613,658699,Bengaluru,2016 Honda Jazz 1.2 S MT Manual,6
317,Manual,2nd Owner,Petrol,22914,693999,Bengaluru,2016 Honda Jazz 1.2 V MT Manual,6
318,Manual,2nd Owner,Petrol,44373,467099,Bengaluru,2014 Honda Amaze 1.2 EXMT I VTEC Manual,8
319,Automatic,1st Owner,Petrol,21458,1178399,Bengaluru,2019 Hyundai VENUE 1.0 TURBO GDI SX+ AT Automatic,3
320,Automatic,2nd Owner,Petrol,9782,595699,Bengaluru,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
321,Manual,1st Owner,Petrol,32939,573399,Bengaluru,2015 Honda Jazz 1.2 V MT Manual,7
322,Manual,1st Owner,Diesel,10258,1907999,Bengaluru,2019 MG HECTOR SHARP 2.0 DIESEL Manual,3
323,Manual,1st Owner,Petrol,97516,591399,Bengaluru,2016 Hyundai Elite i20 SPORTZ 1.2 Manual,6
324,Automatic,1st Owner,Diesel,93648,1452299,Bengaluru,2017 Mahindra XUV500 W10 AT FWD Automatic,5
325,Manual,1st Owner,Diesel,67912,1350499,Bengaluru,2018 Mahindra XUV500 W7 FWD Manual,4
326,Manual,1st Owner,Petrol,16256,727899,Bengaluru,2016 Honda Jazz 1.2 V MT Manual,6
327,Automatic,3rd Owner,Petrol,77196,445199,Bengaluru,2016 Maruti Celerio ZXI AMT Automatic,6
328,Automatic,1st Owner,Petrol,35193,714499,Bengaluru,2017 Honda Jazz 1.2 V AT Automatic,5
329,Automatic,2nd Owner,Petrol,51791,442799,Bengaluru,2014 Nissan Micra XV CVT Automatic,8
330,Manual,1st Owner,Petrol,43388,508699,Bengaluru,2016 Tata Tiago XM 1.2 REVOTRON Manual,6
331,Automatic,2nd Owner,Petrol,31704,472799,Bengaluru,2017 Renault Kwid CLIMBER 1.0 AT Automatic,5
332,Manual,1st Owner,Petrol,23360,593699,Bengaluru,2018 Maruti IGNIS ZETA 1.2 K12 Manual,4
333,Manual,2nd Owner,Petrol,29343,472699,Bengaluru,2017 Maruti Celerio VXI Manual,5
334,Manual,2nd Owner,Petrol,69295,515599,Bengaluru,2017 Tata Tiago XZ 1.2 REVOTRON Manual,5
335,Manual,2nd Owner,Petrol,60696,363799,Bengaluru,2013 Honda Brio 1.2 V MT I VTEC Manual,9
336,Manual,1st Owner,Petrol,35387,686199,Bengaluru,2016 Hyundai Elite i20 ASTA 1.2 Manual,6
337,Manual,1st Owner,Petrol,17850,672799,Bengaluru,2018 Ford FREESTYLE TITANIUM 1.2 TI-VCT MT Manual,4
338,Manual,2nd Owner,Petrol,19669,1189599,Bengaluru,2018 Hyundai Creta 1.6 SX VTVT Manual,4
339,Manual,1st Owner,Petrol,50343,290799,Bengaluru,2011 Maruti Alto K10 VXI Manual,11
340,Manual,1st Owner,Petrol,49655,741799,Bengaluru,2016 Honda City V MT PETROL Manual,6
341,Manual,2nd Owner,Petrol,28693,674599,Bengaluru,2016 Hyundai Elite i20 ASTA 1.2 Manual,6
342,Manual,1st Owner,Petrol,40344,800499,Bengaluru,2015 Honda City VX MT PETROL Manual,7
343,Manual,1st Owner,Petrol,58724,535899,Bengaluru,2017 Tata Tiago XZ 1.2 REVOTRON Manual,5
344,Manual,2nd Owner,Petrol,61156,454599,Bengaluru,2018 Maruti Celerio ZXI Manual,4
345,Manual,1st Owner,Petrol,65391,430699,Bengaluru,2016 Maruti Celerio VXI Manual,6
346,Manual,1st Owner,Petrol,62316,669199,Bengaluru,2016 Honda Jazz 1.2 V MT Manual,6
347,Automatic,2nd Owner,Petrol,21790,474199,Bengaluru,2018 Renault Kwid CLIMBER 1.0 AT Automatic,4
348,Manual,1st Owner,Petrol,56725,461399,Bengaluru,2016 Maruti Celerio VXI Manual,6
349,Manual,1st Owner,Petrol,28777,976099,Bengaluru,2019 Maruti Ciaz ALPHA 1.5 MT VTVT SHVS Manual,3
350,Automatic,1st Owner,Petrol,4682,791899,Bengaluru,2019 Maruti Dzire VXI AMT Automatic,3
351,Manual,1st Owner,Petrol,5423,1140699,Bengaluru,2021 Maruti S Cross ZETA SHVS PETROL Manual,1
352,Manual,1st Owner,Petrol,24316,771399,Bengaluru,2018 Hyundai Elite i20 ASTA 1.2 (O) Manual,4
353,Manual,1st Owner,Petrol,37791,663399,Bengaluru,2018 Ford FREESTYLE TITANIUM 1.2 TI-VCT MT Manual,4
354,Automatic,1st Owner,Petrol,84257,414399,Bengaluru,2015 Maruti Celerio VXI AMT Automatic,7
