,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
599,Automatic,1st Owner,Diesel,49358,1024699,Gurgaon,2017 Hyundai Verna 1.6 CRDI SX + AT Automatic,5
600,Manual,1st Owner,Diesel,167631,283099,Gurgaon,2013 Maruti Swift VDI Manual,9
601,Manual,1st Owner,Petrol,45805,702299,Gurgaon,2019 Hyundai Elite i20 1.2 SPORTS PLUS VTVT Manual,3
602,Manual,1st Owner,Petrol,52334,587799,Gurgaon,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
603,Manual,3rd Owner,Diesel,119443,430799,Gurgaon,2013 Maruti Ertiga VDI ABS Manual,9
604,Manual,1st Owner,Petrol + CNG,38103,584459,Gurgaon,2020 Maruti New  Wagon-R LXI CNG 1.0 L Manual,2
605,Automatic,1st Owner,Diesel,79766,2596799,Gurgaon,2017 Toyota Fortuner 2.8 4x2 AT Automatic,5
606,Manual,1st Owner,Petrol,94113,222299,Gurgaon,2012 Hyundai Santro Xing GL PLUS Manual,10
607,Manual,1st Owner,Petrol,17630,1077199,Gurgaon,2019 Maruti XL6 ALPHA SHVS  MT Manual,3
608,Manual,1st Owner,Petrol,43335,338999,Gurgaon,2018 Maruti Alto K10 VXI Manual,4
609,Manual,2nd Owner,Petrol,15345,540999,Gurgaon,2020 Renault TRIBER 1.0 RXT Manual,2
610,Manual,1st Owner,Diesel,65801,299299,Gurgaon,2013 Maruti Swift LDI BS IV Manual,9
611,Manual,1st Owner,Petrol,21463,694199,Gurgaon,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
612,Manual,1st Owner,Petrol,47808,350499,Gurgaon,2017 Maruti Alto K10 VXI Manual,5
